id,name,value,source,author_id,domain_id
4749,Выравнивание белковых последовательностей,10,uploaded,1,21
4748,Алгоритмы попарного выравнивания,9,uploaded,1,17
4747,Филогенетические деревья,11,uploaded,1,17
4746,Филогенетика,12,uploaded,1,17
4745,Сборка отдельных генов,8,uploaded,1,17
4744,Анализ метаболических путей,8,uploaded,1,17
4743,Программа MyCC,8,uploaded,1,17
4742,Алгоритмы биннинга,8,uploaded,1,17
4741,Платформы секвенирования,8,uploaded,1,17
4740,Таргетное секвенирование,8,uploaded,1,17
4739,Подходы к секвенированию,8,uploaded,1,17
4738,Метагеномные подходы,8,uploaded,1,17
4737,Сборка метагеномов,8,uploaded,1,17
4736,Метагеномный проект,8,uploaded,1,17
4735,Метагеномика,10,uploaded,1,17
4734,Дисперсионный анализ,3,uploaded,1,11
4733,t-критерий Стьюдента,0,uploaded,1,11
4732,Марковские цепи,0,uploaded,1,11
4731,Свойства распределений,-4,uploaded,1,11
4730,Независимые события,-2,uploaded,1,11
4729,Вероятность события,-1,uploaded,1,11
4727,Оптимизация гиперпараметров нейронных сетей,-4,uploaded,1,14
4726,Конкурентные нейронные сети,-1,uploaded,1,14
4725,Генеративные нейронные сети,6,uploaded,1,14
4723,Сегментация изображения,8,uploaded,1,14
4721,Алгоритмы регуляризации глубоких нейронных сетей,-1,uploaded,1,14
4720,Алгоритмы оптимизации глубоких нейронных сетей,1,uploaded,1,14
4719,Граф видимости,9,uploaded,1,11
4718,Планирование пути,9,uploaded,1,11
4717,Триангуляция Делоне,10,uploaded,1,11
4716,Триангуляция множества точек на плоскости,9,uploaded,1,11
4715,Трапецоидальная карта,9,uploaded,1,11
4714,Разбиение на монотонные многоугольники,9,uploaded,1,11
4713,Триангуляция простого многоугольника,9,uploaded,1,11
